wavelength_nm,absorbance,baseline intensity,sample intensity
337.373260498,0.0150785221263,1556.1,1503.0
337.831827048,0.0158800263988,1556.9,1501.0
338.290423593,0.0150242633246,1552.8,1500.0
338.749050143,0.0154133030116,1557.3,1503.0
339.207706708,0.0151622415448,1556.4,1503.0
339.6663933,0.0144361365252,1553.8,1503.0
340.125109928,0.0150407763125,1557.0,1504.0
340.583856603,0.0149947865661,1555.8,1503.0
341.042633336,0.0152859201563,1552.7,1499.0
341.501440136,0.0161588850714,1557.9,1501.0
341.960277014,0.0152119737447,1551.4,1498.0
342.41914398,0.0157653902603,1559.6,1504.0
342.878041045,0.0162597462221,1559.3,1502.0
343.33696822,0.015674462378,1557.2,1502.0
343.795925514,0.0150423744445,1553.9,1501.0
344.254912938,0.0166931120511,1556.7,1498.0
344.713930503,0.0167439061112,1560.0,1501.0
345.172978218,0.0162916846038,1556.3,1499.0
345.632056094,0.0158592764614,1558.9,1503.0
346.091164143,0.0172507220422,1558.7,1498.0
346.550302373,0.0160752462687,1557.6,1501.0
347.009470795,0.0183600090511,1560.6,1496.0
347.46866942,0.0173394646712,1561.1,1500.0
347.927898259,0.0168998676545,1561.6,1502.0
348.387157321,0.0164331932857,1562.0,1504.0
348.846446617,0.0168941200375,1559.5,1500.0
349.305766157,0.0189747771863,1564.9,1498.0
349.765115952,0.0178721587739,1565.1,1502.0
350.224496013,0.0177495709882,1565.7,1503.0
350.683906348,0.0185255424469,1568.5,1503.0
351.14334697,0.0204278038081,1567.0,1495.0
351.602817888,0.0177333932419,1564.6,1502.0
352.062319113,0.0188822660988,1567.7,1501.0
352.521850655,0.0182643744184,1568.6,1504.0
352.981412524,0.0190083667893,1569.2,1502.0
353.441004732,0.0196126096232,1567.2,1498.0
353.900627287,0.0192073470533,1574.1,1506.0
354.360280202,0.019680874116,1566.4,1497.0
354.819963485,0.0204736859712,1576.6,1504.0
355.279677148,0.0212998769144,1571.2,1496.0
355.739421201,0.0214377276105,1573.8,1498.0
356.199195654,0.0213549338858,1573.5,1498.0
356.659000518,0.0206933403386,1575.3,1502.0
357.118835803,0.0211203119712,1573.7,1499.0
357.578701519,0.0217963181397,1575.1,1498.0
358.038597677,0.0222097088634,1576.6,1498.0
358.498524288,0.0211338513224,1566.4,1492.0
358.958481361,0.02154666392,1580.5,1504.0
359.418468907,0.0209281354421,1579.3,1505.0
359.878486936,0.0223489645972,1575.0,1496.0
360.33853546,0.0225989434946,1573.8,1494.0
360.798614487,0.0214231494214,1579.0,1503.0
361.25872403,0.0215606496543,1579.5,1503.0
361.718864097,0.0230227858852,1578.5,1497.0
362.1790347,0.0228362274065,1585.2,1504.0
362.639235848,0.0243488173807,1586.5,1500.0
363.099467553,0.0235208463856,1578.2,1495.0
363.559729824,0.024462649167,1584.8,1498.0
364.020022673,0.0238094641963,1587.7,1503.0
364.480346108,0.0247545049118,1590.1,1502.0
364.940700142,0.0242039128661,1590.2,1504.0
365.401084783,0.0251529812001,1590.5,1501.0
365.861500044,0.0245473864663,1590.4,1503.0
366.321945933,0.0260154523346,1592.6,1500.0
366.782422461,0.0261959867348,1592.2,1499.0
367.24292964,0.025628697748,1588.0,1497.0
367.703467478,0.0267658822108,1591.1,1496.0
368.164035987,0.0259273530243,1594.4,1502.0
368.624635177,0.026632189641,1593.8,1499.0
369.085265058,0.024631545481,1596.0,1508.0
369.545925641,0.0258833846077,1595.3,1503.0
370.006616937,0.0267039624377,1593.0,1498.0
370.467338954,0.026949257266,1593.9,1498.0
370.928091705,0.0275942118262,1598.4,1500.0
371.388875199,0.0276044006726,1602.7,1504.0
371.849689446,0.0278202963183,1597.1,1498.0
372.310534458,0.029079801933,1599.6,1496.0
372.771410244,0.0282547091406,1601.9,1501.0
373.232316815,0.028680980767,1599.2,1497.0
373.693254182,0.0291755134506,1605.3,1501.0
374.154222354,0.0291109431533,1607.2,1503.0
374.615221342,0.0294568791558,1604.2,1499.0
375.076251157,0.0295700710958,1608.9,1503.0
375.537311808,0.0298709944515,1614.3,1507.0
375.998403307,0.0313881693267,1604.9,1493.0
376.459525663,0.0288559171826,1611.6,1508.0
376.920678888,0.030506474427,1611.3,1502.0
377.381862991,0.0313276577611,1612.2,1500.0
377.843077982,0.0313814584075,1608.1,1496.0
378.304323873,0.0310581941539,1611.2,1500.0
378.765600674,0.033225063751,1617.1,1498.0
379.226908395,0.0324904460037,1617.6,1501.0
379.688247046,0.0335468100941,1623.7,1503.0
380.149616637,0.0338909033955,1618.5,1497.0
380.61101718,0.0353397953216,1617.4,1491.0
381.072448685,0.034896251274,1619.0,1494.0
381.533911162,0.0357689546007,1626.6,1498.0
381.995404621,0.0351853409839,1625.5,1499.0
382.456929073,0.0352387728838,1625.7,1499.0
382.918484528,0.0359594608591,1628.4,1499.0
383.380070996,0.0341397166812,1627.0,1504.0
383.841688489,0.0363893286657,1631.1,1500.0
384.303337016,0.0367588251229,1631.4,1499.0
384.765016588,0.0368713599531,1634.0,1501.0
385.226727214,0.0379528156761,1634.8,1498.0
385.688468907,0.0385936716949,1639.4,1500.0
386.150241675,0.0376489713046,1640.2,1504.0
386.61204553,0.0397014845518,1640.3,1497.0
387.073880481,0.0392376339879,1648.4,1506.0
387.53574654,0.0401036252656,1648.4,1503.0
387.997643716,0.0429288872814,1642.6,1488.0
388.45957202,0.0421837019792,1648.6,1496.0
388.921531462,0.0428340886782,1659.9,1504.0
389.383522053,0.0445198607033,1658.6,1497.0
389.845543804,0.0445658904416,1662.1,1500.0
390.307596723,0.0453229787867,1665.0,1500.0
390.769680823,0.0458934575533,1668.3,1501.0
391.231796113,0.044453228129,1666.1,1504.0
391.693942603,0.0465471881108,1669.7,1500.0
392.156120305,0.0473986045006,1667.4,1495.0
392.618329228,0.0470520898242,1676.1,1504.0
393.080569383,0.0479583069973,1666.2,1492.0
393.54284078,0.0475222847167,1676.8,1503.0
394.00514343,0.0476176489199,1679.4,1505.0
394.467477343,0.0487072366404,1682.5,1504.0
394.929842529,0.0500759957912,1682.2,1499.0
395.392239,0.050793028384,1690.6,1504.0
395.854666764,0.0530656748107,1700.6,1505.0
