wavelength_nm,absorbance,baseline intensity,sample intensity
337.373260498,0.0153675700451,1556.1,1502.0
337.831827048,0.0161694595864,1556.9,1500.0
338.290423593,0.0150242633246,1552.8,1500.0
338.749050143,0.0145473117338,1557.3,1506.0
339.207706708,0.0145847222018,1556.4,1505.0
339.6663933,0.0144361365252,1553.8,1503.0
340.125109928,0.0164869797198,1557.0,1499.0
340.583856603,0.0144172672231,1555.8,1505.0
341.042633336,0.0149962939489,1552.7,1500.0
341.501440136,0.0152917410591,1557.9,1504.0
341.960277014,0.0152119737447,1551.4,1498.0
342.41914398,0.016054245929,1559.6,1503.0
342.878041045,0.0156818426346,1559.3,1504.0
343.33696822,0.0165427621978,1557.2,1499.0
343.795925514,0.0162012663448,1553.9,1497.0
344.254912938,0.0158242331713,1556.7,1501.0
344.713930503,0.0164546656863,1560.0,1502.0
345.172978218,0.0165815040886,1556.3,1498.0
345.632056094,0.0152817571184,1558.9,1505.0
346.091164143,0.0175407350626,1558.7,1497.0
346.550302373,0.0169441251485,1557.6,1498.0
347.009470795,0.0183600090511,1560.6,1496.0
347.46866942,0.0179189103634,1561.1,1498.0
347.927898259,0.0171891080793,1561.6,1501.0
348.387157321,0.017300337298,1562.0,1501.0
348.846446617,0.0168941200375,1559.5,1500.0
349.305766157,0.0178166578816,1564.9,1502.0
349.765115952,0.0181613991988,1565.1,1501.0
350.224496013,0.0183278593319,1565.7,1501.0
350.683906348,0.0179480231039,1568.5,1505.0
351.14334697,0.0186883042253,1567.0,1501.0
351.602817888,0.0183120668543,1564.6,1500.0
352.062319113,0.0194613254938,1567.7,1499.0
352.521850655,0.0182643744184,1568.6,1504.0
352.981412524,0.0172769579237,1569.2,1508.0
353.441004732,0.0196126096232,1567.2,1498.0
353.900627287,0.0186309773842,1574.1,1508.0
354.360280202,0.020842866734,1566.4,1493.0
354.819963485,0.0204736859712,1576.6,1504.0
355.279677148,0.0195615377747,1571.2,1502.0
355.739421201,0.0214377276105,1573.8,1498.0
356.199195654,0.0213549338858,1573.5,1498.0
356.659000518,0.0221414726637,1575.3,1497.0
357.118835803,0.021410131456,1573.7,1498.0
357.578701519,0.020638198835,1575.1,1502.0
358.038597677,0.0198965503622,1576.6,1506.0
358.498524288,0.020842866734,1566.4,1493.0
358.958481361,0.02154666392,1580.5,1504.0
359.418468907,0.0220839431286,1579.3,1501.0
359.878486936,0.0197440581958,1575.0,1505.0
360.33853546,0.0205688487307,1573.8,1501.0
360.798614487,0.0217121973401,1579.0,1502.0
361.25872403,0.0224283711855,1579.5,1500.0
361.718864097,0.0212856056413,1578.5,1503.0
362.1790347,0.0225475637323,1585.2,1505.0
362.639235848,0.0229035765066,1586.5,1505.0
363.099467553,0.0232304455176,1578.2,1496.0
363.559729824,0.025042869002,1584.8,1496.0
364.020022673,0.0249668119349,1587.7,1499.0
364.480346108,0.02388793765,1590.1,1505.0
364.940700142,0.0247818164536,1590.2,1502.0
365.401084783,0.0248637407752,1590.5,1502.0
365.861500044,0.0245473864663,1590.4,1503.0
366.321945933,0.0254367787221,1592.6,1502.0
366.782422461,0.0256169273398,1592.2,1501.0
367.24292964,0.0244698058478,1588.0,1501.0
367.703467478,0.0261856623758,1591.1,1498.0
368.164035987,0.0259273530243,1594.4,1502.0
368.624635177,0.0243205701746,1593.8,1507.0
369.085265058,0.0254963870848,1596.0,1505.0
369.545925641,0.0258833846077,1595.3,1503.0
370.006616937,0.0261245167455,1593.0,1500.0
370.467338954,0.0266594377811,1593.9,1499.0
370.928091705,0.0270155382138,1598.4,1502.0
371.388875199,0.0276044006726,1602.7,1504.0
371.849689446,0.0281103093387,1597.1,1497.0
372.310534458,0.0279201364058,1599.6,1500.0
372.771410244,0.0285441423282,1601.9,1500.0
373.232316815,0.0295521836307,1599.2,1494.0
373.693254182,0.0288862730258,1605.3,1502.0
374.154222354,0.0288220874846,1607.2,1504.0
374.615221342,0.0297466986406,1604.2,1498.0
375.076251157,0.028704079818,1608.9,1506.0
375.537311808,0.0301592749015,1614.3,1506.0
375.998403307,0.0305163835232,1604.9,1496.0
376.459525663,0.0300094224607,1611.6,1504.0
376.920678888,0.0299285708395,1611.3,1504.0
377.381862991,0.0310382245735,1612.2,1501.0
377.843077982,0.0310912515929,1608.1,1497.0
378.304323873,0.0330896454845,1611.2,1493.0
378.765600674,0.0320669444463,1617.1,1502.0
379.226908395,0.0316233019913,1617.6,1504.0
379.688247046,0.0329692907511,1623.7,1505.0
380.149616637,0.0330214446829,1618.5,1500.0
380.61101718,0.0347576310496,1617.4,1493.0
381.072448685,0.0346056560929,1619.0,1495.0
381.533911162,0.0349000757209,1626.6,1501.0
381.995404621,0.0351853409839,1625.5,1499.0
382.456929073,0.0343704730639,1625.7,1502.0
382.918484528,0.0350911610392,1628.4,1502.0
383.380070996,0.0350068606936,1627.0,1501.0
383.841688489,0.0349440877915,1631.1,1505.0
