wavelength_nm,absorbance,baseline intensity,sample intensity
544.550209658,0.1996282589,5049.9,3189.0
545.023150838,0.200333607479,5024.8,3168.0
545.496126639,0.20270036692,5039.5,3160.0
545.969137071,0.203252106608,5049.1,3162.0
546.442182145,0.206879029275,5147.8,3197.0
546.91526187,0.210225278741,5164.9,3183.0
547.388376257,0.209710403525,5113.4,3155.0
547.861525317,0.211875371506,5158.5,3167.0
548.33470906,0.213296067638,5170.5,3164.0
548.807927496,0.214811768696,5144.3,3137.0
549.281180636,0.218373776665,5203.2,3147.0
549.75446849,0.219812942834,5207.2,3139.0
550.227791069,0.219249431318,5164.0,3117.0
550.701148383,0.220216906929,5109.1,3077.0
551.174540442,0.223676615859,5166.7,3087.0
551.647967256,0.226105898687,5183.9,3080.0
552.121428837,0.226366108166,5134.8,3049.0
552.594925194,0.228015940199,5108.7,3022.0
553.068456339,0.229931404133,5116.0,3013.0
553.54202228,0.230936637987,5078.5,2984.0
554.015623029,0.232722697378,5113.1,2992.0
554.489258597,0.233842996889,5112.6,2984.0
554.962928992,0.234449513609,5049.4,2943.0
555.436634227,0.234580441808,5006.3,2917.0
555.910374311,0.241132653626,5139.9,2950.0
556.384149255,0.242927624397,5112.2,2922.0
556.857959068,0.244062012944,5116.8,2917.0
557.331803763,0.244115888038,5103.4,2909.0
557.805683348,0.24532005826,5094.7,2896.0
558.279597834,0.247980091457,5090.6,2876.0
558.753547232,0.250058015511,5132.8,2886.0
559.227531552,0.25185423804,5138.0,2877.0
559.701550804,0.255573471492,5196.6,2885.0
560.175605,0.256067372455,5195.3,2881.0
560.649694148,0.258907623176,5254.8,2895.0
561.12381826,0.261281440423,5261.7,2883.0
561.597977347,0.264962273779,5352.5,2908.0
562.072171417,0.265462686674,5351.3,2904.0
562.546400483,0.269290055997,5415.4,2913.0
563.020664553,0.273102293583,5481.9,2923.0
563.494963639,0.272127620415,5437.8,2906.0
563.969297751,0.27363171163,5411.6,2882.0
564.4436669,0.278010836137,5549.9,2926.0
564.918071095,0.283414848824,5657.8,2946.0
565.392510348,0.284757803885,5579.0,2896.0
565.866984668,0.287867186506,5706.4,2941.0
566.341494066,0.288280790702,5696.3,2933.0
566.816038553,0.291128986701,5741.6,2937.0
567.290618138,0.29411287705,5798.9,2946.0
567.765232832,0.297553180867,5884.7,2966.0
568.239882646,0.296366225426,5779.6,2921.0
568.71456759,0.298073060221,5796.4,2918.0
569.189287674,0.299483615431,5831.2,2926.0
569.664042909,0.302488109995,5847.6,2914.0
570.138833305,0.30373588904,5828.2,2896.0
570.613658872,0.303049104081,5821.0,2897.0
571.088519622,0.306495423742,5861.3,2894.0
571.563415564,0.307256626308,5893.9,2905.0
572.038346708,0.306531315286,5823.3,2875.0
572.513313066,0.308743078538,5908.0,2902.0
572.988314647,0.308361133537,5884.5,2893.0
573.463351462,0.307165802294,5823.7,2871.0
573.938423521,0.308336886552,5867.9,2885.0
574.413530835,0.309297423216,5897.2,2893.0
574.888673414,0.307016204836,5807.5,2864.0
575.363851269,0.307516736344,5875.1,2894.0
575.839064409,0.307943447733,5895.1,2901.0
576.314312845,0.305427139344,5846.9,2894.0
576.789596589,0.302938952821,5859.7,2917.0
577.264915649,0.301822267608,5870.7,2930.0
577.740270037,0.301542288661,5852.9,2923.0
578.215659762,0.297516309168,5822.7,2935.0
578.691084836,0.296637182152,5892.1,2976.0
579.166545269,0.294065215531,5888.8,2992.0
579.64204107,0.290045758122,5844.3,2997.0
580.117572251,0.289637114486,5951.8,3055.0
580.593138822,0.285990960399,5911.7,3060.0
581.068740793,0.283809267727,5953.2,3097.0
581.544378174,0.282042928759,6003.7,3136.0
582.020050977,0.278911756265,6042.3,3179.0
582.495759211,0.276592661318,6074.4,3213.0
582.971502886,0.275671638876,6150.2,3260.0
583.447282014,0.272060809072,6123.6,3273.0
583.923096605,0.271404329037,6263.8,3353.0
584.398946668,0.26678505871,6230.8,3371.0
584.874832215,0.265884674764,6317.5,3425.0
585.350753256,0.263275675677,6342.0,3459.0
585.8267098,0.26077829886,6382.2,3501.0
586.30270186,0.257900711382,6414.3,3542.0
586.778729444,0.255883069638,6406.2,3554.0
587.254792564,0.254199897669,6429.9,3581.0
587.730891229,0.251283817141,6492.1,3640.0
588.20702545,0.248458884252,6469.5,3651.0
588.683195238,0.248155201634,6518.1,3681.0
589.159400603,0.247693664328,6583.7,3722.0
589.635641555,0.24506149809,6561.5,3732.0
590.111918105,0.244220233213,6603.2,3763.0
590.588230263,0.242955735143,6594.5,3769.0
591.06457804,0.242606578338,6639.9,3798.0
591.540961445,0.240325534917,6559.9,3772.0
592.01738049,0.240566434007,6570.5,3776.0
592.493835184,0.239647856765,6603.5,3803.0
592.970325539,0.239241324187,6571.3,3788.0
593.446851564,0.237925979305,6579.1,3804.0
