wavelength_nm,absorbance,baseline intensity,sample intensity
603.939469782,0.034212913738,6598.9,6099.0
604.416819097,0.0346257286535,6686.4,6174.0
604.894204332,0.0348499266824,6759.2,6238.0
605.371625497,0.0350906482362,6766.2,6241.0
605.849082603,0.0345645746992,6777.5,6259.0
606.32657566,0.0345608110149,6830.5,6308.0
606.804104679,0.0350726130918,6855.9,6324.0
607.281669669,0.0348557613971,6956.5,6420.0
607.759270642,0.0344397634831,6958.5,6428.0
608.236907607,0.034190330641,7008.6,6478.0
608.714580576,0.0339383660209,7093.2,6560.0
609.192289558,0.0346104395641,7014.3,6477.0
